Processed,Method,URI,Flags
true,GET,http://localhost:3000/UI/selenium/action/setOptionEdgeDriverPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/selenium/action/setOptionChromeDriverPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/users/view/getAuthenticationCredentials/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=5a67cd07cbd9ee23&v=2,
true,GET,http://localhost:3000/UI/script/action/disable/override?apikey=ZAP&scriptName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=379056dbe1a6a757&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1457844e2aac162d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ba29973773e2c568&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=87578616a1d8e3b6&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ad1b171311b61222&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a1381951d5368474&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a9a25beb2caff588&v=2,
true,GET,http://localhost:3000/UI/selenium/action/setOptionFirefoxBinaryPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3b73948f0f3ab33b&v=2,
true,GET,http://localhost:3000/UI/pscan/action/enableScanners/override?apikey=ZAP&ids=ZAP,
true,GET,http://localhost:3000/UI/script/action/clearScriptVar/override?apikey=ZAP&scriptName=ZAP&varKey=ZAP,
true,GET,http://localhost:3000/UI/script/action/clearScriptVars/override?apikey=ZAP&scriptName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=94db98356eb52e6a&v=2,
true,GET,http://localhost:3000/UI/network/action/setHttpProxyEnabled/override?apikey=ZAP&enabled=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionHttpStateEnabled/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/script/action/setGlobalVar/override?apikey=ZAP&varKey=ZAP&varValue=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=a9bd0d45d2376850&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionMergeRelatedAlerts/override?apikey=ZAP&enabled=ZAP,
true,GET,http://localhost:3000/UI/script/action/remove/override?apikey=ZAP&scriptName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f2f4f9206cfb3f78&v=2,
true,GET,http://localhost:3000/UI/script/action/load/override?apikey=ZAP&charset=ZAP&fileName=ZAP&scriptDescription=ZAP&scriptEngine=ZAP&scriptName=ZAP&scriptType=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=8211de00e408a93d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4a3abd001ed352c4&v=2,
true,GET,http://localhost:3000/UI/script/action/setScriptVar/override?apikey=ZAP&scriptName=ZAP&varKey=ZAP&varValue=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=7967c684ccea93a7&v=2,
true,GET,http://localhost:3000/UI/script/action/runStandAloneScript/override?apikey=ZAP&scriptName=ZAP,
true,GET,http://localhost:3000/UI/users/view/getAuthenticationSession/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3133bc04c2d7cca4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=24de68d77749197f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e7da9e81cca9cbe1&v=2,
true,GET,http://localhost:3000/UI/users/view/getAuthenticationState/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=512fba9aa525079e&v=2,
true,GET,http://localhost:3000/UI/users/view/getAuthenticationCredentialsConfigParams/override?apikey=ZAP&contextId=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionMaximumAlertInstances/override?apikey=ZAP&numberOfInstances=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=81603c482ac85df3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ac29b1bee9802959&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1852b9b344f2451a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=dd8b03f7ca04fa0d&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionLogoutAvoidance/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionHandleODataParametersVisited/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/stats/view/optionStatsdHost/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/stats/view/optionStatsdEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/pscan/action/setMaxAlertsPerRule/override?apikey=ZAP&maxAlerts=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionDomainsAlwaysInScopeEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=25410ffe55b908d3&v=2,
true,GET,http://localhost:3000/UI/pscan/action/setEnabled/override?apikey=ZAP&enabled=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=43b9b1e86610d3a3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=fa2006356c70b149&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionHandleParameters/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=6899af4c48491924&v=2,
true,GET,http://localhost:3000/UI/selenium/action/setOptionFirefoxDefaultProfile/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=25953c6bf7ef6d7d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2072c058baf2307d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d23a102bbb23096f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=bd5f5791d3ac3f8d&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainName/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=a35516d24b4f3e9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=455c7e6b011a6e90&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1160aa9c4e39092b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b0b702caa4a0d186&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9ec1e5bcc5f8af40&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=468ccbb2cac27227&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=daf0a86f53c5655f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=3e4eb294c1d3fb47&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainPassword/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/pscan/action/setScanOnlyInScope/override?apikey=ZAP&onlyInScope=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d15bff1a7f95aecb&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainPort/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainRealm/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/pscan/action/setMaxBodySizeInBytes/override?apikey=ZAP&maxSize=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainSkipName/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainPrompt/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/network/action/setHttpProxyExclusionEnabled/override?apikey=ZAP&enabled=ZAP&host=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionMaxChildren/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/pscan/action/setScannerAlertThreshold/override?alertThreshold=ZAP&apikey=ZAP&id=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionProxyChainUserName/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/selenium/action/setOptionFirefoxDriverPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=1937e16f1cabbf83&v=2,
true,GET,http://localhost:3000/UI/network/action/setPassThroughEnabled/override?apikey=ZAP&authority=ZAP&enabled=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionMaxDepth/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/stats/view/optionStatsdPort/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ef01a10aeb44e640&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2c10a2150d32c3b4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=73e20cf617425ed2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=98c66ae6b6eac6d1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f26d673bb051a185&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=95138a4bf8ebb975&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=37d41b89240da171&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=294711579e5a9535&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a6ab4b8109ebae1b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=98b1dc8152da0225&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=208efdd0fd455950&v=2,
true,GET,http://localhost:3000/UI/users/action/authenticateAsUser/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=cf93d53979c0847c&v=2,
true,GET,http://localhost:3000/UI/users/view/getUserById/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=fb0ebab81b70241d&v=2,
true,GET,http://localhost:3000/UI/stats/view/optionStatsdPrefix/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/users/action/newUser/override?apikey=ZAP&contextId=ZAP&name=ZAP,
true,GET,http://localhost:3000/UI/users/action/removeUser/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/UI/users/view/usersList/override?apikey=ZAP&contextId=ZAP,
true,GET,http://localhost:3000/UI/network/action/setRateLimitRuleEnabled/override?apikey=ZAP&description=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&enabled=ZAP,
true,GET,http://localhost:3000/UI/stats/view/siteStats/override?apikey=ZAP&keyPrefix=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/stats/action/clearStats/override?apikey=ZAP&keyPrefix=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=28b86585b3efbe4f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5fffede701111aa6&v=2,
true,GET,http://localhost:3000/UI/stats/view/stats/override?apikey=ZAP&keyPrefix=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4fcd2b6ce75062cd&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e94a6e23f2a011e&v=2,
true,GET,http://localhost:3000/UI/users/action/pollAsUser/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=43b798ffe2f43283&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=20005923396ce9ea&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=375f39ccb1756a3c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=157b423aaa2bfec1&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionSingleCookieRequestHeader/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=6be424f5bed3966&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8f0991cf71745cd6&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionMaxScansInUI/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionMaxDuration/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/selenium/action/setOptionIeDriverPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=32dfc9db9943cc4e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2f2d1ae7cfa7ef65&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=389b5e86510acfbd&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6cc8f066f375db5a&v=2,
true,GET,http://localhost:3000/UI/network/action/setRootCaCertValidity/override?apikey=ZAP&validity=ZAP,
true,GET,http://localhost:3000/UI/users/action/setAuthenticationCredentials/override?apikey=ZAP&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/UI/core/action/setOptionTimeoutInSecs/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=9a28fe82182ddba7&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionParseComments/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=1b39d2d9c34f4abf&v=2,
true,GET,http://localhost:3000/UI/stats/action/setOptionStatsdHost/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionMaxParseSizeBytes/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/stats/action/setOptionInMemoryEnabled/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/users/action/setAuthenticationState/override?apikey=ZAP&contextId=ZAP&lastPollResult=ZAP&lastPollTimeInMs=ZAP&requestsSinceLastPoll=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=7d6a2cf628bd3434&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=dbf4f312f2cf4f1f&v=2,
true,GET,http://localhost:3000/UI/selenium/action/setOptionLastDirectory/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f788365d275a136&v=2,
true,GET,http://localhost:3000/UI/network/action/setServerCertValidity/override?apikey=ZAP&validity=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=84c70c4f314428b3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=fee22028b63c9a2b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8b54f4b1437dddfa&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=45c666c6d4d256f8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5aed272fa62bedce&v=2,
true,GET,http://localhost:3000/UI/websocket/view/breakTextMessage/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=fd34cf0f22d2d346&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9405784ba85dedd4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=40147950a74b4578&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9ff7dd5a24bb2789&v=2,
true,GET,http://localhost:3000/UI/network/action/setSocksProxyEnabled/override?apikey=ZAP&enabled=ZAP,
true,GET,http://localhost:3000/UI/network/action/setSocksProxy/override?apikey=ZAP&host=ZAP&password=ZAP&port=ZAP&useDns=ZAP&username=ZAP&version=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionParseDsStore/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=911d18e561fa6164&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionUseProxyChain/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/selenium/action/setOptionPhantomJsBinaryPath/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=808b2eef4a3eff0f&v=2,
true,GET,http://localhost:3000/UI/users/action/setUserEnabled/override?apikey=ZAP&contextId=ZAP&enabled=ZAP&userId=ZAP,
true,GET,http://localhost:3000/UI/stats/action/setOptionStatsdPort/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/websocket/view/channels/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=9e8f19e095332c89&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9758d660f0ca725e&v=2,
true,GET,http://localhost:3000/UI/users/action/setCookie/override?apikey=ZAP&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,
true,GET,http://localhost:3000/UI/network/action/setUseClientCertificate/override?apikey=ZAP&use=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=193625ed4145972a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9ff6d10f3932e5e7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=35a246119508e027&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ec97b0431f31ade8&v=2,
true,GET,http://localhost:3000/UI/websocket/view/message/override?apikey=ZAP&channelId=ZAP&messageId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=dd7ad30fbe167840&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionUseProxyChainAuth/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/network/action/setUseGlobalHttpState/override?apikey=ZAP&use=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=9e4293f424d8feea&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6e94c9d8f9fa76c6&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4894a0c4120f929&v=2,
true,GET,http://localhost:3000/UI/network/other/proxy.pac/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/stats/action/setOptionStatsdPrefix/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/websocket/action/sendTextMessage/override?apikey=ZAP&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionParseGit/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=614331ea4f0958d2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=19324b663bb6ad9a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=134fca65a859fee7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f3939ab3c090c1ed&v=2,
true,GET,http://localhost:3000/UI/core/action/setOptionUseSocksProxy/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/websocket/action/setBreakTextMessage/override?apikey=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionParseRobotsTxt/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ea5968367f40af0d&v=2,
true,GET,http://localhost:3000/UI/websocket/view/messages/override?apikey=ZAP&channelId=ZAP&count=3&payloadPreviewLength=ZAP&start=ZAP,
true,GET,http://localhost:3000/UI/network/other/setProxy/override?apikey=ZAP&proxy=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3fb9b8bf8d67e998&v=2,
true,GET,http://localhost:3000/UI/network/other/rootCaCert/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=25774bf2bb6ef326&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e0309b8214c9cca0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=522432bd1a8db150&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=52390cc90600ff0b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=72e86eb93fd7bcbf&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d41bf396c0829e3e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ebf0534f001ef4ed&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionParseSitemapXml/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=afc77d9bf6f03355&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionParseSVNEntries/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/users/action/setUserName/override?apikey=ZAP&contextId=ZAP&name=ZAP&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=a576c0edd87764db&v=2,
true,GET,http://localhost:3000/UI/core/action/shutdown/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=49f80b3bf8bd07f2&v=2,
true,GET,http://localhost:3000/UI/core/action/snapshotSession/override?apikey=ZAP&name=ZAP&overwrite=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=1b960909cb777a00&v=2,
true,GET,http://localhost:3000/UI/core/other/fileUpload/override?apikey=ZAP&fileContents=test_file.txt&fileName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=646e34245bae5f06&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionPostForm/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e0db524abf824ddb&v=2,
true,GET,http://localhost:3000/UI/core/other/htmlreport/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=cdebfce5eb8cf71e&v=2,
true,GET,http://localhost:3000/UI/core/other/fileDownload/override?apikey=ZAP&fileName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=81efeac729d49941&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b17e60f3b5649584&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b24169815d29b608&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ca57efc1c8f196f0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8459529ea79799de&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ad06d9e15a1457b5&v=2,
true,GET,http://localhost:3000/UI/core/other/jsonreport/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3faa047469d29f1f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b57273f5b3e69184&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1f78750aaa771b06&v=2,
true,GET,http://localhost:3000/UI/core/other/messageHar/override?apikey=ZAP&id=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b42e6cb90c753e1c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=eba84213718430da&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionSendRefererHeader/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionShowAdvancedDialog/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionSkipURLString/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b000919bd78eb03e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=774b26f7a31fa6e0&v=2,
true,GET,http://localhost:3000/UI/core/other/mdreport/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/other/rootcert/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionProcessForm/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=5be303983af6b913&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b0fa4c657dce8d8a&v=2,
true,GET,http://localhost:3000/UI/core/other/sendHarRequest/override?apikey=ZAP&followRedirects=ZAP&request=ZAP,
true,GET,http://localhost:3000/UI/core/other/proxy.pac/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d036b95030042bd9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b41e16b792fb0df4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4207a7b2f79d847e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5816db7e8870c229&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=cfcd0c0e46a59b87&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2336f8b4339f68b0&v=2,
true,GET,http://localhost:3000/UI/spider/view/optionThreadCount/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=5fdf1ef4162551a2&v=2,
true,GET,http://localhost:3000/UI/core/other/messagesHar/override?apikey=ZAP&baseurl=ZAP&count=3&start=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3063e620eec3f1f7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=be7a4b14e37fd785&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5082b0c41c19f3af&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=df54a9c2e3d4fc05&v=2,
true,GET,http://localhost:3000/UI/core/other/setproxy/override?apikey=ZAP&proxy=ZAP,
true,GET,http://localhost:3000/UI/spider/view/optionUserAgent/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e79f09807f18596d&v=2,
true,GET,http://localhost:3000/UI/core/other/xmlreport/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=be9b51d0c423567a&v=2,
true,GET,http://localhost:3000/UI/spider/view/results/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ab73285274735634&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=49724ebac07ffe98&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a9593b4731bdf54c&v=2,
true,GET,http://localhost:3000/UI/spider/view/scans/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=1f2f3eada07876cd&v=2,
true,GET,http://localhost:3000/UI/core/other/messagesHarById/override?apikey=ZAP&ids=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=8bef90092df632f5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d848e16b203cc610&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2af74f3e50f510a1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=eecd7f0478283ab9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=40089831c1bda9dc&v=2,
true,GET,http://localhost:3000/UI/spider/view/status/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4c4a613d50234b1b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4ec183ffbe4f5ec&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=37647723b6181aa4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=14eda8c14a1e1af0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=c8eafb3c21c3eff5&v=2,
true,GET,http://localhost:3000/UI/spider/action/clearExcludedFromScan/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/action/disableAllDomainsAlwaysInScope/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=430125238e841316&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=c8dc208b88590396&v=2,
true,GET,http://localhost:3000/UI/spider/action/addDomainAlwaysInScope/override?apikey=ZAP&isEnabled=ZAP&isRegex=ZAP&value=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f84c192b7a879da7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d3169d0e32cce448&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9020bf87ea4fd9f9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6c2a8d8dde7ed8b8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=fb88c3820cbf12a5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=793270bea56cd956&v=2,
true,GET,http://localhost:3000/UI/spider/action/enableAllDomainsAlwaysInScope/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3ae66a265c66e9a0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d92ba3f493c94a0d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d0da25c1d59c820c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d02b3b165a86232d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8ab59a6c6f8fe76e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d962e9685f84eb32&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=122f6c72f455455a&v=2,
true,GET,http://localhost:3000/UI/spider/action/modifyDomainAlwaysInScope/override?apikey=ZAP&idx=ZAP&isEnabled=ZAP&isRegex=ZAP&value=ZAP,
true,GET,http://localhost:3000/UI/spider/action/pause/override?apikey=ZAP&scanId=ZAP,
